RR_FLR_SMBR_W2,RR_SMBR_RR_W1,RR_SMBR_RR_T1,R_SUPT_T2,FR_SMBR_T1,RR_SMBR_FR_T2,R_SUPT_W2,FR_SMBR_T2,RR_FLR_SMBR_W1,ROOF_XMBR_NO2_T1,SSILL_T1,RR_SMBR_RR_W2,FR_SMBR_W2,FR_SMBR_W1,RR_FLR_SMBR_T1,BPOST_04_W1,RR_SMBR_FR_W2,FREQ
64.251568,79.913037,2.8515865,1.7397385,4.4370119,4.5893302,60.379806,1.4572433,86.292102,0.8810838,1.5246571,49.739277,125.9691,63.356014,1.6213184,158.63699,53.199027,55.64516
44.702714,95.486226,2.56326,1.6482522,3.0493414,5.1480141,84.856262,1.2981395,130.51821,1.0229813,1.396472,62.582767,123.38127,55.104888,1.6268341,200.12402,58.279156,55.77482
65.816661,70.435177,3.9571964,1.3953161,2.875404,5.4168404,65.924525,1.2280313,79.177616,1.4744546,2.3497087,46.447799,146.42887,66.324055,1.5182818,202.24419,67.66062,55.54731
80.287127,104.41761,3.4415955,2.0645785,3.1123093,4.422462,52.852029,1.8726307,83.005767,1.1121789,2.3627492,56.004123,93.941378,70.839522,1.5066221,135.4382,91.097489,55.72525
73.71463,58.118823,3.9095156,1.458707,2.7016017,5.6274232,72.072075,1.2881265,96.171218,1.5594481,1.4479403,63.620623,122.28019,52.69771,1.116938,180.93926,80.660789,55.79157
76.464049,71.21881,2.1871961,2.0651702,4.0435401,4.9899183,85.768604,1.8357027,89.191565,1.4362705,1.6292466,48.009232,114.38976,43.378389,1.5218564,214.87647,86.068616,55.422
70.105615,82.875962,2.7528891,2.3353514,2.7564382,4.4655443,53.416481,1.9417311,131.67124,1.2946374,2.3444335,44.994737,89.142581,76.094655,1.7916159,147.82188,66.931666,56.04033
54.500093,78.82889,2.4108511,2.1121936,4.2860832,6.6051404,76.270553,1.3808258,86.043571,1.2602402,2.1850811,68.524018,90.039611,47.036974,1.4613857,210.70927,62.701988,55.24969
52.237814,90.698318,3.9774482,1.5405479,2.619211,6.2129883,79.748194,1.0709775,76.565666,1.5156129,1.9555557,60.835953,123.97111,76.12193,1.3551842,197.4345,91.910956,55.00077
51.67284,91.951615,3.587326,2.4034857,2.9426135,4.2702529,66.473347,1.7536756,88.985277,1.3630396,2.4673584,57.14271,124.971,64.246024,1.3542462,170.60709,85.18256,54.92046
51.148853,84.404552,3.9463702,2.2385473,3.4321204,4.2480467,59.030845,1.2631847,126.69208,1.4652442,2.4413798,54.116676,152.85844,67.12527,1.6030409,122.40547,67.887583,54.8841
58.789047,91.269675,3.0665438,1.912229,4.1671173,5.6538444,63.76251,1.1945256,138.53719,1.080423,2.1798059,67.070956,104.75332,56.807573,1.7347198,156.28696,61.973034,55.82417
44.492536,83.000393,3.3609012,2.1987777,2.4636701,3.7248312,90.855988,1.8155262,136.35846,1.1998137,1.4373899,60.714498,151.70762,72.238908,1.6636061,171.69465,79.202881,54.7887
67.996025,74.73111,3.6552586,1.3453265,2.8602228,4.8558179,74.149466,1.5365267,134.17972,1.3192044,1.8349739,54.35804,126.66191,51.670244,1.5924925,187.10234,52.032728,56.10214
60.032268,76.110148,3.4503281,1.5631913,2.8800085,5.9404145,64.441478,1.2477468,90.275019,1.3889463,1.5360625,48.5146,86.355383,57.941854,1.1747904,146.22708,82.811824,55.22723
46.145129,74.916003,2.6713938,1.7239152,3.225993,4.0017971,68.036195,1.3701391,120.4144,1.3374997,1.3392771,56.885018,123.4423,62.494225,1.7258975,195.62068,70.943065,55.63773
48.781489,95.441177,4.016594,1.9988131,4.4447042,5.8335351,78.347944,1.629226,124.05208,1.0199965,1.4321147,59.261435,94.421329,46.009508,1.0969402,117.27234,78.473927,54.54121
44.509761,62.909204,3.4502433,2.1858977,3.3443191,4.5897874,80.044162,1.1769543,89.734646,1.0395499,1.6783163,61.469772,142.41651,69.544261,1.7560793,169.89366,66.201705,54.75616
80.280026,70.376278,2.9212961,1.3851906,2.7173203,5.8711032,77.245701,1.4786372,135.23682,1.3401717,1.5258021,44.81744,134.25932,63.702148,1.2183015,175.50331,71.648749,56.14126
79.433234,91.306536,2.3037727,1.5720875,2.5429806,6.3990285,69.994684,1.9397263,122.96271,1.0796918,2.2009067,39.283206,117.89848,53.725176,1.4813834,174.77619,64.88885,56.21785
58.643332,68.400379,3.3212836,2.3571685,3.1706161,5.8561377,52.017601,1.0947784,115.63125,1.0405277,1.5364693,40.575602,149.61739,61.4876,1.2261714,119.50393,67.423754,54.96519
75.264921,103.83489,2.4702487,1.5756906,3.7553834,3.9618352,88.693973,1.7820205,130.91803,1.5257821,2.407487,47.737654,110.03207,62.722426,1.0400441,125.73742,73.515294,55.95695
62.836719,103.57218,3.937899,2.1049873,3.9612776,5.3595271,82.671974,1.6962373,134.93293,1.0880597,1.7719204,51.615123,105.77242,65.042473,1.5040644,209.18679,89.8491,55.09123
78.249359,89.109344,2.3192848,1.4453088,3.9697057,5.693211,58.503488,1.1796767,139.13984,1.049113,2.4076115,65.848688,119.30506,46.784944,1.1520134,164.51349,74.571624,56.7441
69.425676,95.478038,3.2538228,1.6586717,2.8205675,6.5787193,84.580119,1.4744266,108.4776,1.0192653,1.4532155,65.073685,107.56648,42.92711,1.6836039,135.76157,81.389743,56.03811
66.450039,75.894592,3.3134717,1.5773943,3.0604586,4.7538621,69.752438,1.4918911,113.21798,0.9279252,2.0586383,47.404341,101.03326,48.204446,1.6921292,160.2275,77.698722,55.70019
73.645872,75.058826,3.0942886,1.5477961,3.9902196,5.4380048,62.521205,1.9452023,91.54342,0.8525854,1.4190147,58.242889,146.97718,45.709585,1.6440082,161.36926,89.2099,55.52459
69.501139,95.240405,3.9363415,1.9434799,3.9958066,4.0391781,89.550927,1.3582534,92.304003,1.0230862,1.8530096,67.666545,108.66107,52.157236,1.2883209,193.45484,66.25134,55.27376
55.204629,86.971123,2.3706988,2.2300287,4.3923593,5.1701649,72.844405,1.0792539,90.12527,1.1424769,2.2505936,61.310087,155.61536,67.588572,1.2172072,208.86253,83.481187,55.2813
79.199745,102.18349,2.4365844,1.5717132,2.9820265,3.9229712,89.576942,1.7678527,123.70911,0.9301358,1.4904131,42.319178,125.55365,59.34881,1.5390271,159.46596,87.423324,56.50971
55.800009,95.857105,2.2636046,1.5684347,4.3540401,4.7245294,63.405633,1.3077368,122.11935,1.5360539,2.1017572,47.154065,113.28591,52.790506,1.4836035,117.65314,61.93668,56.12267
48.220695,70.472393,2.8596078,2.046077,2.9242381,6.5028078,91.628013,1.0995969,96.2962,1.1989271,1.5899554,56.524608,128.95591,76.805781,1.0689696,179.55216,63.089641,55.08036
63.782535,62.052692,3.6820844,1.8300994,4.1544276,6.3275728,91.628318,1.6066536,130.31251,1.5028425,2.2400432,58.403962,113.04278,51.12977,1.7638754,199.61791,82.023279,55.19932
66.845432,100.55224,3.3830144,2.3160303,2.6483397,3.5808068,89.3065,1.8436251,111.90723,1.4010471,2.4098913,43.694573,99.63268,53.405058,0.9854843,155.27431,79.542172,55.36981
72.989514,95.314127,2.4107991,2.403197,2.8475331,5.5295464,58.215275,1.9486546,125.95504,1.0216239,1.8952112,45.691046,134.95138,45.992441,1.6216481,130.83329,72.082972,55.92903
56.63428,107.71805,3.8292631,1.4033738,4.352704,3.8330662,83.275057,1.9171539,129.22314,0.8425378,1.8688352,72.025733,136.51993,58.845438,1.3083186,157.52176,68.438202,55.15637
45.405074,91.245308,3.1820408,1.8585222,4.4437142,4.1526441,91.712331,1.2776455,94.511807,1.529287,1.8627368,43.284682,110.16286,77.025739,1.3620713,199.28055,78.47165,54.78058
52.465967,70.446406,3.9957391,1.4069769,3.4651068,4.4558728,58.174347,1.7594482,137.17847,1.2886281,2.0754155,46.880181,128.65353,67.842688,1.7069792,208.08299,77.064646,55.10549
75.219743,78.628118,2.3305985,2.0568604,3.8371855,4.8107834,87.473536,1.1098532,119.0955,1.2633299,1.465976,43.329129,104.27935,53.184702,1.6527663,187.29176,94.879401,55.6874
60.923233,70.358836,2.6249559,2.3434092,4.2337382,5.9417701,70.767014,1.7308537,116.91676,1.3827206,1.86356,70.572671,151.23364,68.616037,1.5816527,202.69945,67.709248,55.22187
46.626722,62.089553,2.9193133,1.4899579,2.5302909,4.0127569,54.060492,1.4518542,114.73803,1.5021113,2.261144,64.216213,126.18794,48.047373,1.510539,118.50714,84.939095,55.14052
58.063931,78.664979,3.4278274,1.7167189,4.3130487,5.5559675,93.70571,1.8550538,103.52102,1.2625987,1.4870768,49.141379,117.4245,50.102304,1.3994299,205.78099,53.395217,55.13787
61.115627,82.46163,3.4290803,1.7882903,3.5482097,5.5026795,70.650995,1.108915,133.0212,1.1034107,1.5994948,42.661906,116.04347,61.998428,1.2313945,210.37011,71.907433,55.76109
65.212186,82.79962,3.2806487,2.1434445,4.1147724,4.9904741,58.25897,1.5445536,104.61038,1.2029034,1.8582848,69.119608,93.947355,42.386637,1.0149868,148.27714,66.980294,55.3249
50.915675,74.530338,3.575006,2.4299933,4.5113251,6.1214609,85.352449,1.2655541,102.43165,1.3222941,2.2558688,62.76315,140.90165,57.817972,1.7838731,163.68483,84.210141,54.52486
72.360441,86.934262,3.13347,1.4301701,3.916496,4.4249807,66.612231,1.2340533,105.69975,1.143208,2.2294928,55.497837,142.47021,70.670969,1.4705436,190.3733,80.56537,55.92783
77.719683,105.43083,3.2960787,2.2071079,3.1488693,4.1399696,84.084352,1.725629,77.948083,1.4734768,1.9851117,59.177633,100.45086,73.894152,1.6711566,182.09575,69.278862,55.83451
52.379628,86.114706,2.6383515,1.7327967,4.0513239,5.2991162,66.188014,1.8051935,128.28698,1.1550009,2.1594713,59.384641,135.39467,49.997623,1.1607649,165.73191,78.431518,55.64762
75.883117,77.845423,2.9327089,2.0193455,4.4478767,6.430103,93.281492,1.526194,126.10825,1.2743916,1.4170553,53.028183,110.34896,65.428959,1.0896513,181.1396,95.661365,55.23152
78.021011,89.172922,2.4283979,1.831846,2.9409731,5.2564859,92.936963,1.841838,134.50839,1.3365038,2.0450317,56.473196,153.39556,60.741288,1.5630774,138.05975,56.775493,55.9746
57.75017,98.843089,3.2403135,1.7568996,4.0070186,6.2365721,57.028848,1.376003,135.45675,1.3817635,2.1297583,50.509959,97.944226,60.045905,1.6307281,155.60077,57.508486,56.00051
45.522802,77.918657,2.2760506,1.5561921,4.1426028,5.4600229,81.324571,1.4151882,108.2095,1.2944868,1.9349364,58.797118,141.14368,48.353238,1.7223048,197.20181,53.945,55.33872
80.17207,90.286208,3.5884017,1.8193809,4.3289109,5.478807,80.773449,1.3398939,113.80187,1.0945744,1.4117801,51.575121,125.06267,75.199558,1.3629854,126.7173,94.932411,55.2407
65.87556,82.016925,3.882759,2.1059296,2.6254636,6.6097938,64.066927,1.0608944,111.62313,1.2139651,1.8093641,45.218663,100.01697,54.630893,1.2918718,142.12498,67.762258,55.52314
57.911802,83.395963,3.6778285,2.3237944,2.6452493,4.6343903,54.358939,1.6721145,132.51843,1.2837071,1.5104527,39.375223,131.71044,60.902504,1.7141696,200.84973,54.141354,55.77879
81.353973,77.761315,3.216007,2.3217404,3.7364186,5.6419339,88.659906,1.1321479,118.69921,1.1653266,1.5326133,51.091425,138.71147,58.550169,1.7523246,118.05733,76.086909,55.38887
46.661023,102.72699,2.3840944,1.6194162,4.209945,4.5275109,68.265405,1.1535937,101.49549,0.9147572,1.4065049,50.122058,139.77639,48.970157,1.6363195,171.89499,94.203457,55.82605
51.112705,77.074118,3.1976302,2.2969474,3.4960854,3.9289024,53.547271,1.3424452,123.40055,0.8849095,1.4281145,65.096284,112.20407,56.643934,1.5868778,129.3665,56.420657,55.90157
55.868002,86.188428,2.9728092,2.1925138,2.9030505,3.7294845,78.652362,1.4955947,97.138022,1.1535386,2.2016729,71.009142,89.684977,43.832828,1.4940922,202.71037,84.263151,55.85205
77.312768,98.592351,2.5312731,2.3326906,4.4082214,5.0930043,59.912144,1.464094,100.40612,0.9744525,2.1752969,63.743829,91.253534,56.685825,1.1807627,129.79883,80.618381,55.98967
75.205985,73.880778,2.9201969,1.7727701,2.5691282,4.4921638,68.978746,1.5748169,127.4044,1.1718339,1.4289971,58.299351,144.54302,51.452282,1.2516196,143.53283,56.218399,56.31531
60.565857,69.86715,3.8337906,2.2262683,3.739063,6.5798344,92.05221,1.501658,135.74103,1.524412,2.2931225,46.594935,129.96484,42.223801,1.3636663,201.28719,73.753316,54.74076
58.098232,69.502419,2.8926086,1.8461772,3.8927028,6.0707215,64.110622,1.5567933,90.278474,1.3952446,1.7724377,68.647224,131.01295,51.025089,1.5252104,159.56884,62.65958,55.48058
81.601721,61.233136,3.1869659,2.132726,4.2892556,4.1417083,91.204101,1.2777938,88.099741,1.5146353,2.1700217,62.290766,105.96725,66.456424,1.4540968,174.97653,79.889427,55.43756
67.305211,102.76385,3.4813233,2.4192748,2.5858083,5.2726951,74.497579,1.8987943,85.921008,0.914026,1.4276057,55.934309,152.92154,45.88776,1.3829831,190.38422,52.719273,55.5506
67.083044,90.975072,3.6973466,2.1825629,4.344228,5.6670827,92.855779,1.1681404,89.955285,0.9708759,2.3541597,57.58838,84.845139,67.333732,1.7185115,125.23998,53.303821,55.10988
61.827887,69.71442,3.0114039,1.9131713,2.8313033,3.844111,88.957462,1.4591827,115.2274,1.2063284,2.2172496,60.674496,98.997869,46.395994,1.5225272,188.82515,84.286192,55.46776
48.090675,73.673921,3.8426587,1.9327614,4.1702898,6.2504123,78.696057,1.0914937,75.793361,1.3348181,2.1647465,60.837704,120.68096,76.227024,1.7274309,120.55422,79.160472,54.17923
71.594164,65.404638,2.2770161,2.2193101,2.4668425,4.321399,61.989536,1.7124942,138.41463,1.4542088,1.4223305,54.481246,95.635252,55.658359,1.6563172,135.96191,51.990319,55.99075
55.23893,77.808562,3.69548,2.359487,3.9720134,5.6849189,87.049318,1.6809934,76.882727,1.2751227,1.3959545,47.215933,97.203809,68.511356,1.3429877,162.65038,92.745549,54.78376
76.205476,101.21057,3.9454702,1.973121,4.4956207,5.0383367,90.140228,1.1832826,103.06035,1.3979023,1.5660702,52.713922,143.61219,42.744047,1.7391998,188.9222,67.458259,55.41879
45.024393,72.679225,2.4659737,1.8282524,3.7423805,3.9763424,59.657174,1.605445,122.65719,1.534796,1.671014,44.909487,86.765652,57.100376,1.1669991,184.74575,58.315824,55.0684
55.527447,85.251365,3.3178414,1.3636394,2.4704676,3.8562004,93.96013,1.4620365,75.943361,0.85384,1.4135221,41.51769,103.60919,47.710952,1.208323,138.39876,93.819967,55.29296
77.347069,89.429791,3.8560543,2.4621489,3.9878755,5.6077583,74.117057,1.1658334,87.163578,1.1070984,2.4606579,49.649675,104.84198,57.608609,1.3065431,183.18668,89.882743,55.02971
78.057036,89.609658,3.8458852,1.829738,3.2332805,3.6268487,73.649642,1.1544742,87.738934,1.3497151,2.0501074,59.029043,101.79417,64.026909,1.5305139,191.89905,63.984888,55.99377
67.339512,93.601293,2.9461045,1.4087331,4.2654624,5.7874491,88.702492,1.6005338,137.47846,1.0466719,1.7129667,41.840154,94.509987,46.810544,1.5087636,144.17207,61.983636,55.56533
53.602299,97.560794,3.7773593,1.4283231,3.5044489,5.1337503,78.441087,1.2328447,98.044428,1.1751616,1.6604636,42.003362,116.19307,76.641574,1.7136673,175.50114,56.857916,55.25515
76.546491,77.062728,3.5348192,1.9818306,2.9585679,4.9894227,55.289449,1.9425348,133.121,1.2854533,1.3681347,62.727238,116.41858,77.673215,1.3665363,174.98744,52.04333,55.98807
60.191257,89.466652,3.0932832,2.1220075,4.4637388,6.3529425,80.349231,1.911034,136.3891,1.1063672,1.3417587,55.461925,117.98714,54.526212,1.0532068,201.67591,92.798559,55.14494
66.055576,95.723661,3.0928004,1.7904484,3.2016189,3.8622544,90.016749,1.7623811,121.28653,1.3865062,1.5980616,57.619861,140.74135,50.873651,1.0862005,132.69586,71.5759,55.35739
60.556087,83.894452,3.2118454,1.3616165,3.837612,6.4359698,80.374686,1.6632234,108.59326,1.4182057,1.4128735,44.240019,132.9507,62.785777,1.6995514,132.68098,77.393906,55.23915
78.77672,60.376719,3.4546186,1.635494,3.9482202,4.2706597,84.547709,1.1037334,126.26145,1.5271593,2.0788995,60.36532,85.746551,48.865476,1.3976545,131.84592,74.839758,55.65944
64.48021,101.90744,3.7489759,1.9220428,4.344773,5.4016464,67.841188,1.7247339,124.08272,0.92655,1.3364835,54.008862,132.70085,64.296811,1.3265409,147.2536,92.069605,55.34776
48.124976,64.51136,3.3074399,2.0622196,3.7499439,3.7051663,92.90097,1.6932331,127.35082,1.467464,2.4501075,46.743549,134.2694,77.149808,1.0132113,173.94207,88.424835,54.3413
77.857113,91.159013,2.3919958,1.8903829,3.1927246,4.4108963,55.169383,1.4226807,128.61713,1.0273457,1.6277593,48.687218,143.37099,55.060948,1.4231502,132.31896,75.231876,56.36838
57.299905,92.956214,3.5225511,1.7173349,3.8658296,4.8562247,92.223829,1.7865844,106.6559,1.4833241,1.4465149,57.58065,87.437464,72.289696,1.6359008,148.34116,86.089925,55.20484
68.769163,64.548221,2.5446687,1.7220782,4.2258071,4.4503504,55.333144,1.5384337,111.77634,1.4667328,1.3312083,52.5558,147.41456,74.067411,1.5998749,192.4313,91.340651,55.60693
54.472652,106.07894,2.8390261,2.008627,2.5223599,5.5813372,82.426623,1.2594342,109.59761,0.8661235,1.7287923,46.199342,122.36885,53.498746,1.5287613,207.83899,64.170498,55.7639
75.917418,68.682863,2.3974901,2.1488038,4.0275308,3.884857,63.686405,1.2279335,112.8657,1.4070374,1.7024163,72.534029,123.93741,66.351743,1.2154318,134.92745,60.525728,56.00822
67.500921,92.741414,3.4196758,1.5455384,3.3045166,5.1304669,55.460355,1.791925,97.98751,1.2623534,2.434431,65.543955,140.5069,72.871734,1.5043215,158.74018,67.153026,55.69274
60.208332,100.39528,2.4687223,2.2643457,3.1627439,6.0027403,61.56597,1.3513453,104.97037,1.3992768,1.3861932,40.612496,140.86669,58.143644,1.086514,157.26475,70.664097,55.78688
55.936605,67.863307,3.7623716,2.4514304,4.1623587,4.7589925,63.262188,1.7990736,135.45294,1.4188303,1.6323949,42.820833,116.86187,45.678397,1.7456531,209.88607,58.391876,55.14345
79.440094,59.594024,2.1967289,1.5979792,2.4589114,5.8899793,90.355666,1.5200741,133.2742,1.538221,2.0299788,70.064375,91.816166,61.109732,1.6745395,125.69376,75.621722,55.79142
81.577988,70.921523,3.552418,1.4104797,3.0520078,4.7163622,90.011137,1.8357182,76.874341,0.8803332,1.5179552,39.909388,134.86277,56.422062,1.3079656,182.2139,81.135851,55.32065
56.184353,101.13513,3.7333305,2.262416,2.6151957,6.3187669,65.806383,1.9447196,104.85346,1.048139,2.2698033,54.020174,84.117641,53.584652,1.4474253,167.20526,62.194393,55.15432
60.225558,80.304091,2.5580644,2.2514657,4.0433929,3.8076965,94.554144,1.6127735,123.14656,1.2390131,1.6271197,41.36777,131.57558,55.448996,1.1789872,155.46376,57.662921,55.33739
45.929047,72.034809,2.8524217,1.3980145,4.4399456,4.9386833,77.847623,1.333774,120.96782,1.3584038,2.0247037,68.611312,106.52988,70.880332,1.1078736,170.87145,74.892768,55.05673
69.432537,63.765526,3.1467791,1.6845633,2.7364984,6.0696701,61.141101,1.0547745,118.78909,1.4777945,2.4222876,62.254854,153.48417,50.311667,1.03676,186.27914,92.122615,55.54483
53.077303,76.16945,2.705243,1.8247401,4.2416692,4.3731899,86.200884,1.9232737,122.05719,1.2987084,2.3959117,54.989541,155.05273,63.164664,1.5634304,212.9676,88.477845,55.00128
81.421955,64.818093,3.6780618,2.1746348,3.9197227,6.1262417,80.076968,1.5446233,127.63075,0.992262,1.4662063,67.473711,113.80696,75.666511,1.758485,176.705,82.15332,55.36754
50.218,84.475594,3.5081145,2.3380499,4.3209798,3.9873872,65.339579,1.1474738,108.66144,1.1785866,2.0194285,67.15825,121.24359,44.650931,1.3812077,116.44914,74.163814,55.04695
75.361319,59.639072,2.603395,2.3874183,3.1635486,5.2044583,53.063984,1.1889876,139.74034,1.5412058,1.9943362,39.785707,120.77611,70.205113,1.3644334,208.54543,55.426952,55.62955
48.381434,106.69019,3.1447446,2.1502875,3.5199872,6.2775207,74.536719,1.8480389,92.021607,0.9795013,1.4513721,61.0088,131.14169,72.185738,1.6397024,215.093,56.146317,55.04989
80.869745,80.340952,3.6552932,1.9113243,4.5192562,4.5528806,56.986318,1.4579741,107.57208,1.2382819,1.6482205,47.180021,144.72074,52.366599,1.7656509,173.95299,60.578738,55.71128
54.506954,96.916378,2.3038073,2.1380853,4.202014,6.0960912,52.831536,1.8611737,96.355062,0.9987694,2.0141533,65.705187,135.9573,54.421531,1.6545418,161.62684,73.43486,55.38193
76.701432,92.869307,3.8217692,1.9149274,3.6316589,5.1756873,75.685608,1.3002684,115.5274,0.9643722,1.8548008,55.634469,136.85433,61.363849,1.3243115,124.91422,69.205182,55.46343
61.655209,101.05102,4.0166286,1.4248109,4.0037376,5.5305978,61.184796,1.5506734,97.444429,0.939074,2.3853613,52.083416,112.48015,46.705863,1.2700986,203.72299,87.019937,55.23192
47.358698,92.781737,2.450986,1.7113596,4.4002903,3.6015846,88.278275,1.2716739,95.265696,1.0584647,1.6429453,45.726958,87.434448,62.137198,1.1989849,119.53068,59.849784,55.35549
68.803464,105.18566,3.8694499,1.8515365,3.8054612,4.9651044,69.538057,1.2401732,98.533795,0.8793787,1.6165693,72.061645,89.003005,74.990195,1.7256554,146.21915,56.205013,55.72243
49.453141,61.194828,2.4123051,1.5938171,3.1559944,6.2201079,80.072659,1.1713699,88.875832,1.2214489,2.2667549,72.705848,143.53679,61.976949,1.287841,200.33566,59.77611,55.21597
48.951078,75.435006,2.2073932,1.7622006,3.7657413,5.6771734,52.698837,1.5847256,103.77501,0.9084952,2.4280716,39.269892,98.052993,51.297243,1.8073205,179.68373,52.152953,55.39816
51.647652,105.22252,3.1066788,1.511395,4.2813245,5.7102886,75.770231,1.0853738,82.959316,0.8786475,1.6376701,44.273896,102.14816,71.907798,1.472319,164.70837,59.12083,55.52214
75.151141,96.953239,3.4010361,1.7979438,2.5778773,3.7812753,59.06371,1.7063743,80.780583,0.9980382,2.035254,71.517438,149.10245,51.339133,1.4012054,180.11606,76.350677,55.89788
58.795907,59.557163,2.9595001,1.9381206,4.0830482,5.1447952,84.123492,1.6748735,84.048682,1.5389521,2.0088781,64.252125,150.67101,64.19213,1.0878759,206.80453,72.705906,54.6308
80.612617,75.239799,3.629554,1.7906616,4.2059078,5.4722213,91.501414,1.8602191,113.31765,1.2911373,1.7869083,47.29516,104.03732,62.649436,1.7143347,153.77479,80.744542,55.15776
54.420614,62.784678,2.8064197,2.4639051,2.6882311,3.8793346,60.845203,1.906919,87.463578,0.8651422,2.0982091,44.609648,142.69844,72.576465,1.1083275,119.27576,74.801732,54.53609
76.615093,58.737607,2.4643816,2.2407472,4.2178761,6.0189307,83.699275,1.3460137,106.63591,1.550745,1.9388566,68.138929,143.59547,43.518784,1.6180972,182.16314,70.572054,55.24532
62.318583,100.26832,2.758739,1.387296,2.5144288,4.0899175,66.992753,1.0670142,104.45718,0.9501357,2.3364406,61.782471,118.54977,58.950119,1.5469836,197.57083,87.801901,56.38551
67.328944,93.075466,3.1158712,2.0015211,3.8230561,4.6980412,75.690543,1.34087,97.146408,1.5483282,2.0796723,44.715687,124.02602,55.922122,1.5291143,183.14684,95.872849,55.5443
61.216364,99.170279,3.4481621,1.5365798,3.6204873,5.8373307,60.103451,1.59089,128.12763,1.5009497,2.3727923,48.080367,118.28893,42.000963,1.5916015,184.81971,57.889953,55.75584
80.904046,71.178392,3.1200744,2.0407826,4.0989103,5.0676346,71.191231,1.1597136,94.329533,1.3709278,1.9335814,66.685866,86.309183,53.289383,1.0514313,127.74084,69.8431,55.55408
66.607536,62.909109,3.4144317,2.3273314,4.495463,6.1986214,54.48471,1.7807141,92.1508,1.4903185,2.3311654,60.329408,133.26348,68.720719,0.9803177,143.14853,87.072947,54.51529
52.311025,104.43983,3.7087891,1.4738801,2.7920157,4.2696082,81.578188,1.5017146,89.972067,0.8897092,1.5887494,53.97295,108.21777,48.152054,1.749204,158.55621,59.902794,55.56851
73.755791,67.04375,3.2672531,1.614057,4.2971866,5.633128,62.837971,1.4702138,93.240166,1.4306231,1.5623734,46.707637,109.78633,61.005051,1.4358745,185.24468,56.258023,55.55775
48.70201,79.396965,2.5521626,2.3505246,2.8468522,6.1677293,62.922594,1.2553192,125.47208,1.3448984,1.3452427,68.947064,147.08016,71.548999,1.583882,125.43883,90.573671,55.10805
57.00888,88.118549,2.7097705,1.5076346,3.6280282,4.0599581,51.178036,1.5077778,128.57507,1.2605826,1.680199,63.158743,148.49763,46.543027,1.6187781,157.13303,93.792959,56.15889
54.541255,87.753818,3.6285885,2.2675436,3.7816681,6.6108452,67.036449,1.5629132,83.112519,1.1314152,2.2995142,51.611033,149.54575,55.344315,1.7803222,215.01469,82.699222,54.8598
60.32338,62.953888,3.6284624,1.8611805,4.4657442,3.786832,71.271706,1.9070056,100.46638,1.4000443,2.3799641,60.412696,86.904597,59.044303,1.2266702,149.73707,76.416802,54.90675
63.748234,71.215253,2.3573032,1.7006411,2.4747735,5.8128188,77.423405,1.9049142,78.755053,1.3701966,1.9546822,72.498117,99.454338,50.206986,1.638095,146.23006,72.758916,56.07868
75.185442,87.790679,2.8658173,1.9274021,4.2575314,4.2960294,73.268623,1.4081138,132.33804,1.130684,2.320615,57.423283,90.690901,52.261917,1.5269859,133.90391,85.615039,55.83495
72.034711,100.15823,2.3181684,2.1905908,4.4438394,4.3148134,72.717501,1.3328194,137.93041,0.9307717,1.7974587,50.201285,146.6099,43.108238,1.1676665,163.0194,82.20245,55.695
44.533698,91.92532,2.7186386,2.3541277,4.059255,3.730536,81.621883,1.0976135,133.42741,1.0709887,1.551823,43.801512,139.21375,44.54625,1.1425427,176.00007,54.800115,55.3926
68.037187,83.656037,3.012996,1.5006765,4.4558077,4.8615227,64.915362,1.718614,131.24867,1.1903794,1.949407,71.045054,114.16805,59.977585,1.071429,191.40776,72.029962,56.09201
51.681953,96.059961,2.57146,1.6408533,3.8609786,6.2250426,89.975144,1.6871133,134.51677,1.0112934,1.923031,63.779741,115.73661,72.830582,1.5980995,118.49622,68.385192,55.26055
63.868874,96.184392,3.179472,1.5042796,3.5682105,5.4843294,83.614651,1.5609083,139.20399,0.9164696,2.1559874,45.899502,106.30164,68.974836,1.4700897,142.36899,80.656406,55.54976
45.269663,83.627981,2.2445409,1.7219077,3.8880792,3.976896,82.454845,1.390892,135.56478,1.2778829,2.3743989,70.155046,142.28001,50.264828,1.568901,209.32332,63.89482,55.81901
72.32614,96.096822,3.6686888,2.4407118,4.3368419,3.9102267,52.407318,1.5323139,118.94229,1.0105622,1.9441318,69.591992,128.88176,69.748185,1.3447631,136.98545,71.301008,55.31335
58.029629,87.82754,3.9630462,1.5872606,2.6333946,5.0412135,79.500797,1.2533144,116.76356,1.1299529,2.3417158,63.235534,103.83606,49.17952,1.2736495,152.39314,88.530855,55.3854
79.474395,100.23146,3.5215101,1.7274375,4.1385655,6.4047333,60.760579,1.2218136,120.03166,0.9508668,2.3153398,55.970221,105.40461,62.032517,1.8003199,179.08161,84.886085,56.02411
80.391659,85.716109,2.7762187,2.3983659,3.5905728,4.3340207,67.736663,1.1242693,78.159522,0.9090303,2.4261437,44.386838,123.36614,66.885749,1.6879434,175.42716,75.28569,55.34615
59.414103,83.367695,3.4219602,2.3817755,2.6755414,4.553063,88.711011,1.419047,79.238897,1.2875617,2.1584464,69.542654,150.9879,66.898662,1.1374831,162.60671,94.851977,55.10004
