Date,Cumulative Return 1-6,Cumulative Return 2-7,Cumulative Return 3-8,Cumulative Return 4-9,Cumulative Return 5-10,Cumulative Return 6-11,Cumulative Return 7-12,Cumulative Return 8-1,Cumulative Return 9-2,Cumulative Return 10-3,Cumulative Return 11-4,Cumulative Return 12-5
2002-10-01,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.5692383779070919,0.6845541239290241,0.866855624202009,1.0234553770535608,1.2546409617296488,1.332124471864815,1.8835283869051738,1.566240865733252,1.2368572271661318
2002-10-02,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.5692383779070919,0.680323750967446,0.8614986736468527,1.01713067926397,1.2468875949534377,1.3238922764105112,1.8718886534176362,1.566240865733252,1.2368572271661318
2002-10-04,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.5692383779070919,0.6832839623202128,0.8652472097673343,1.0215563983127656,1.2523130277844339,1.3296527705001233,1.8800335785875755,1.566240865733252,1.2368572271661318
2002-10-07,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.5692383779070919,0.6585945399737319,0.8339828234007644,0.984644018161109,1.207062609279103,1.2816077985186771,1.8121014367446766,1.566240865733252,1.2368572271661318
2002-10-08,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.5692383779070919,0.6664044592874147,0.8438725782718223,0.9963203833111229,1.2213765171736466,1.2968056978189306,1.8335901754908999,1.566240865733252,1.2368572271661318
2002-10-09,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.5692383779070919,0.6507636262532919,0.8240664831671499,0.9729362649327351,1.1927102231375315,1.2663690446504126,1.7905549325717165,1.566240865733252,1.2368572271661318
2002-10-10,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.5692383779070919,0.6130786661240968,0.7763457573780401,0.9165946642760824,1.1236417697216565,1.1930350950698887,1.6868659915785158,1.566240865733252,1.2368572271661318
2002-10-11,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.5692383779070919,0.616721195696473,0.7809583177816114,0.9220404958715861,1.130317745581074,1.2001233626198724,1.696888293117413,1.566240865733252,1.2368572271661318
2002-10-14,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.5692383779070919,0.6448117119376223,0.8165295328823517,0.9640377447176035,1.1818016401049962,1.2547867746191708,1.7741784340917317,1.566240865733252,1.2368572271661318
2002-10-15,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.5692383779070919,0.6608724331068894,0.8368673352381563,0.9880496246631965,1.2112374990816783,1.2860405191479178,1.8183689855456586,1.566240865733252,1.2368572271661318
2002-10-16,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.5692383779070919,0.667884564963798,0.845746846332063,0.9985332428355206,1.2240892335891447,1.2996859448637366,1.8376626380758696,1.566240865733252,1.2368572271661318
2002-10-17,1.0476046809100426,0.8545684992029585,0.8048622079608996,0.5692383779070919,0.6767127130052055,0.8569259912871162,1.0117319297860066,1.2402693364645625,1.3168652907125444,1.861953000018845,1.566240865733252,1.2368572271661318
